Product_ID,Product_Name,Category,Sub_Category,Price,Supplier
PROD03295,Puma Perfume,Beauty,Perfume,1282,BigBasket
PROD03296,Aashirvaad Football,Sports,Football,8928,Amazon Seller
PROD03297,Godrej Mixer Grinder,Home & Kitchen,Mixer Grinder,20151,Amazon Seller
PROD03298,Godrej Headphones,Electronics,Headphones,146950,DMart
PROD03299,Amul Shampoo,Beauty,Shampoo,1804,Vijay Sales
PROD03300,Dell Lipstick,Beauty,Lipstick,3805,Tata Consumer
PROD03301,Amul Lipstick,Beauty,Lipstick,2867,Croma
PROD03302,LG Badminton Racket,Sports,Badminton Racket,24201,ITC Limited
PROD03303,Bajaj Women Dress,Fashion,Women Dress,6137,DMart
PROD03304,OnePlus Novel,Books,Novel,1638,Tata Consumer
PROD03305,Amul Children Book,Books,Children Book,1407,DMart
PROD03306,HP Shampoo,Beauty,Shampoo,990,ITC Limited
PROD03307,Adidas Badminton Racket,Sports,Badminton Racket,27792,Godrej Consumer
PROD03308,Bajaj Face Wash,Beauty,Face Wash,1879,Croma
PROD03309,Aashirvaad Novel,Books,Novel,2269,Vijay Sales
PROD03310,Tata Shoes,Fashion,Shoes,5984,DMart
PROD03311,Nike Shampoo,Beauty,Shampoo,4715,Amazon Seller
PROD03312,Mi Badminton Racket,Sports,Badminton Racket,26119,DMart
PROD03313,Boat Shoes,Fashion,Shoes,4138,DMart
PROD03314,HP Cooking Oil,Grocery,Cooking Oil,1345,Godrej Consumer
PROD03315,Lenovo Spices,Grocery,Spices,2622,Reliance Retail
PROD03316,Prestige Cricket Bat,Sports,Cricket Bat,3309,Reliance Retail
PROD03317,Boat Mobile,Electronics,Mobile,28579,Croma
PROD03318,LG Pressure Cooker,Home & Kitchen,Pressure Cooker,14459,BigBasket
PROD03319,Amul Rice,Grocery,Rice,2602,Croma
PROD03320,HP Children Book,Books,Children Book,1536,Amazon Seller
PROD03321,Samsung Dining Table,Home & Kitchen,Dining Table,37323,Amazon Seller
PROD04335,Godrej Women Dress,Fashion,Women Dress,1270,ITC Limited
PROD03323,Sony Children Book,Books,Children Book,2450,ITC Limited
PROD03324,Nike Badminton Racket,Sports,Badminton Racket,0,DMart
PROD03325,Dell Laptop,Electronics,Laptop,30446,Reliance Retail
PROD03326,HP Shoes,Fashion,Shoes,3407,Tata Consumer
PROD03327,Mi Men T-Shirt,Fashion,Men T-Shirt,5937,Croma
PROD03328,Dell Shampoo,Beauty,Shampoo,262,Tata Consumer
PROD03329,Boat Dumbbell,Sports,Dumbbell,3285,Croma
PROD03330,LG Laptop,Electronics,Laptop,83670,Vijay Sales
PROD03331,Bajaj Men T-Shirt,Fashion,Men T-Shirt,5495,Croma
PROD03332,Amul Mixer Grinder,Home & Kitchen,Mixer Grinder,40005,Tata Consumer
PROD03333,Mi Television,Electronics,Television,114507,Amazon Seller
PROD03334,Bajaj Dining Table,Home & Kitchen,Dining Table,34147,BigBasket
PROD03335,HP Academic Book,Books,Academic Book,1454,Amazon Seller
PROD03336,Adidas Laptop,Electronics,Laptop,73973,Tata Consumer
PROD03337,Reliance Perfume,Beauty,Perfume,2335,Tata Consumer
PROD03338,Boat Cricket Bat,Sports,Cricket Bat,18564,Reliance Retail
PROD03339,Tata Handbag,Fashion,Handbag,6318,Godrej Consumer
PROD03340,Aashirvaad Smart Watch,Electronics,Smart Watch,57335,Tata Consumer
PROD03341,Reliance Lipstick,Beauty,Lipstick,2314,Vijay Sales
PROD03342,Lenovo Dining Table,Home & Kitchen,Dining Table,28320,Vijay Sales
PROD03343,LG Dumbbell,Sports,Dumbbell,11845,BigBasket
PROD03344,HP Novel,Books,Novel,1303,BigBasket
PROD03345,Prestige Headphones,Electronics,Headphones,88522,ITC Limited
PROD03346,LG Mobile,Electronics,Mobile,33062,DMart
PROD03347,Amul Laptop,Electronics,Laptop,22028,Amazon Seller
PROD03348,Prestige Novel,Books,Novel,458,Reliance Retail
PROD03349,Boat Cricket Bat,Sports,Cricket Bat,29013,Godrej Consumer
PROD03350,Mi Laptop,Electronics,Laptop,125786,Croma
PROD03351,OnePlus Rice,Grocery,,549,Reliance Retail
PROD03352,Bajaj Football,Sports,Football,24947,Flipkart Seller
PROD03353,Prestige Men T-Shirt,Fashion,Men T-Shirt,331,Vijay Sales
PROD03354,Bajaj Cooking Oil,Grocery,Cooking Oil,254,Flipkart Seller
PROD03355,Lenovo Perfume,Beauty,Perfume,1678,Tata Consumer
PROD03356,HP Cooking Oil,Grocery,Cooking Oil,2529,Amazon Seller
PROD03357,Mi Perfume,Beauty,Perfume,601,Tata Consumer
PROD03358,Tata Handbag,Fashion,Handbag,951,Amazon Seller
PROD03359,LG Jeans,Fashion,Jeans,7494,ITC Limited
PROD03360,Samsung Novel,Books,Novel,460,DMart
PROD03361,Puma Jeans,Fashion,Jeans,1630,Vijay Sales
PROD03362,OnePlus Dumbbell,Sports,Dumbbell,14009,ITC Limited
PROD03363,Bajaj Dumbbell,Sports,Dumbbell,14476,BigBasket
PROD03364,Puma Tea Powder,Grocery,Tea Powder,2223,Reliance Retail
PROD03365,Adidas Dumbbell,Sports,Dumbbell,25216,Amazon Seller
PROD03366,Prestige Mobile,Electronics,Mobile,134478,Croma
PROD03367,OnePlus Cricket Bat,Sports,Cricket Bat,25261,Vijay Sales
PROD03368,Tata Headphones,Electronics,Headphones,28129,Croma
PROD03369,OnePlus Biography,Books,Biography,419,Godrej Consumer
PROD03370,Dell Dining Table,Home & Kitchen,Dining Table,23969,Tata Consumer
PROD03371,Adidas Sofa,Home & Kitchen,Sofa,32552,Croma
PROD03372,Puma Novel,Books,Novel,848,Reliance Retail
PROD03373,Godrej Dumbbell,Sports,Dumbbell,15735,Tata Consumer
PROD03374,Dell Sofa,Home & Kitchen,Sofa,30934,Tata Consumer
PROD03375,Aashirvaad Women Dress,Fashion,Women Dress,3737,Reliance Retail
PROD03376,Boat Cooking Oil,Grocery,Cooking Oil,1612,Amazon Seller
PROD03377,Tata Perfume,Beauty,Perfume,3658,Amazon Seller
PROD03378,Sony Handbag,Fashion,Handbag,2077,Flipkart Seller
PROD03379,HP Headphones,Electronics,Headphones,44295,BigBasket
PROD03380,Tata Pressure Cooker,Home & Kitchen,Pressure Cooker,33092,Vijay Sales
PROD03381,Apple Jeans,Fashion,Jeans,2574,DMart
PROD03382,OnePlus Shoes,Fashion,Shoes,6228,Tata Consumer
PROD03383,Sony Lipstick,Beauty,Lipstick,4092,Reliance Retail
PROD03384,Prestige Mixer Grinder,Home & Kitchen,Mixer Grinder,21686,Tata Consumer
PROD03385,LG Biography,Books,Biography,1113,ITC Limited
PROD03386,Godrej Shampoo,Beauty,Shampoo,4118,Reliance Retail
PROD03387,Boat Pressure Cooker,Home & Kitchen,Pressure Cooker,41817,BigBasket
PROD03388,OnePlus Badminton Racket,Sports,Badminton Racket,4492,Godrej Consumer
PROD03389,Adidas Handbag,Fashion,Handbag,3094,Croma
PROD03390,Amul Cooking Oil,Grocery,Cooking Oil,2365,Tata Consumer
PROD03391,Dell Mobile,Electronics,Mobile,101995,Vijay Sales
PROD03392,Boat Women Dress,Fashion,Women Dress,5938,DMart
PROD03393,HP Tea Powder,Grocery,Tea Powder,1199,ITC Limited
PROD03394,Boat LED Lamp,Home & Kitchen,LED Lamp,46265,DMart
PROD03395,Mi Jeans,Fashion,Jeans,7766,DMart
PROD03396,Puma Football,Sports,Football,16510,Godrej Consumer
PROD03397,Boat Face Wash,Beauty,Face Wash,4285,Flipkart Seller
PROD03398,OnePlus Shampoo,Beauty,Shampoo,2734,Flipkart Seller
PROD03399,Dell Children Book,Books,Children Book,1239,Flipkart Seller
PROD03400,Bajaj Lipstick,Beauty,Lipstick,2362,Amazon Seller
PROD03401,HP Mixer Grinder,Home & Kitchen,Mixer Grinder,16660,DMart
PROD03402,Boat Cricket Bat,Sports,Cricket Bat,12170,Godrej Consumer
PROD03403,Nike Shampoo,Beauty,Shampoo,2721,Tata Consumer
PROD03404,Apple LED Lamp,Home & Kitchen,LED Lamp,13611,DMart
PROD03405,Adidas Academic Book,Books,Academic Book,398,DMart
PROD03406,Puma Biography,Books,Biography,1690,Vijay Sales
PROD03407,Adidas Cricket Bat,Sports,Cricket Bat,9052,DMart
PROD03408,Tata Jeans,Fashion,Jeans,536,Vijay Sales
PROD03409,Dell Smart Watch,Electronics,Smart Watch,43696,Tata Consumer
PROD03410,Apple Badminton Racket,Sports,Badminton Racket,5643,Godrej Consumer
PROD03411,Samsung Perfume,Beauty,Perfume,2340,Tata Consumer
PROD03412,OnePlus Pressure Cooker,Home & Kitchen,Pressure Cooker,30209,BigBasket
PROD03413,LG Handbag,Fashion,Handbag,2944,Reliance Retail
PROD03414,Boat Mobile,Electronics,Mobile,149854,Tata Consumer
PROD03415,Boat Pressure Cooker,Home & Kitchen,Pressure Cooker,47718,Vijay Sales
PROD03416,Godrej Academic Book,Books,Academic Book,1476,Vijay Sales
PROD03417,OnePlus Jeans,Fashion,Jeans,7149,Reliance Retail
PROD03418,Boat Dumbbell,Sports,Dumbbell,19034,Godrej Consumer
PROD03419,Reliance Television,Electronics,Television,39568,Tata Consumer
PROD03420,LG Mobile,Electronics,Mobile,44733,Flipkart Seller
PROD03421,Puma Novel,Books,Novel,526,Croma
PROD03422,Prestige Dining Table,Home & Kitchen,Dining Table,27542,Croma
PROD03423,HP Rice,Grocery,Rice,1690,ITC Limited
PROD03424,Godrej Television,Electronics,Television,108806,Amazon Seller
PROD03425,Bajaj Academic Book,Books,Academic Book,1987,Amazon Seller
PROD03426,Puma Smart Watch,Electronics,Smart Watch,67721,Reliance Retail
PROD03427,Reliance Cricket Bat,Sports,Cricket Bat,21566,DMart
PROD03428,Reliance Face Wash,Beauty,Face Wash,1894,DMart
PROD03429,Lenovo Women Dress,Fashion,Women Dress,2917,Croma
PROD03430,Tata Lipstick,Beauty,Lipstick,4279,BigBasket
PROD03431,Godrej Face Wash,Beauty,Face Wash,4605,Flipkart Seller
PROD03432,Mi Laptop,Electronics,Laptop,14438,DMart
PROD03433,HP Handbag,Fashion,Handbag,358,Croma
PROD03434,Mi Cricket Bat,Sports,Cricket Bat,29389,Croma
PROD03435,Aashirvaad Novel,Books,Novel,1021,Amazon Seller
PROD03436,OnePlus Academic Book,Books,Academic Book,1302,BigBasket
PROD03437,Lenovo Biography,Books,Biography,1740,Amazon Seller
PROD03438,OnePlus Cooking Oil,Grocery,Cooking Oil,1099,Croma
PROD03439,Nike Jeans,Fashion,Jeans,3516,Flipkart Seller
PROD03440,Dell Dumbbell,Sports,Dumbbell,1444,Tata Consumer
PROD03441,Bajaj Children Book,Books,Children Book,907,Flipkart Seller
PROD03442,Samsung Headphones,Electronics,Headphones,58892,DMart
PROD03443,Adidas Spices,Grocery,Spices,2875,DMart
PROD03444,Amul Biography,Books,Biography,2049,Reliance Retail
PROD03445,Mi Football,Sports,Football,29670,BigBasket
PROD03446,Tata Handbag,Fashion,Handbag,2838,Reliance Retail
PROD03447,Boat Women Dress,Fashion,Women Dress,1990,Tata Consumer
PROD03448,Boat Badminton Racket,Sports,Badminton Racket,15503,Vijay Sales
PROD03449,HP Novel,Books,Novel,2116,ITC Limited
PROD03450,Puma Biography,Books,Biography,468,
PROD03451,Tata Mobile,Electronics,Mobile,18114,Reliance Retail
PROD03452,Adidas Mixer Grinder,Home & Kitchen,Mixer Grinder,29667,Vijay Sales
PROD03453,Samsung Football,Sports,Football,2254,Croma
PROD03454,Godrej Women Dress,Fashion,Women Dress,6377,Croma
PROD03455,Godrej Smart Watch,Electronics,Smart Watch,10870,BigBasket
PROD03456,Samsung Rice,Grocery,Rice,1287,Amazon Seller
PROD03457,,Home & Kitchen,Sofa,8385,Reliance Retail
PROD03458,Tata Shampoo,Beauty,Shampoo,1022,Flipkart Seller
PROD03459,Dell Football,Sports,Football,29001,Godrej Consumer
PROD03460,Nike Dumbbell,Sports,Dumbbell,1239,Godrej Consumer
PROD03461,LG Face Wash,Beauty,Face Wash,1865,Flipkart Seller
PROD03462,Tata Lipstick,Beauty,Lipstick,404,Tata Consumer
PROD03463,Godrej Lipstick,Beauty,Lipstick,1533,Reliance Retail
PROD03464,Prestige Academic Book,Books,Academic Book,1300,BigBasket
PROD03465,Bajaj Badminton Racket,Sports,Badminton Racket,26778,BigBasket
PROD03466,Bajaj Smart Watch,Electronics,Smart Watch,66556,Tata Consumer
PROD03467,Reliance Rice,Grocery,Rice,2356,Vijay Sales
PROD03468,Puma Children Book,Books,Children Book,343,BigBasket
PROD03469,OnePlus Mixer Grinder,Home & Kitchen,Mixer Grinder,24571,Tata Consumer
PROD03470,Apple Biscuits,Grocery,Biscuits,721,Croma
PROD03471,Apple Dumbbell,Sports,Dumbbell,18219,Amazon Seller
PROD03472,Godrej Dining Table,Home & Kitchen,Dining Table,11900,Godrej Consumer
PROD03473,Dell Perfume,Beauty,Perfume,2946,BigBasket
PROD03474,Apple Shoes,Fashion,Shoes,3640,Croma
PROD03475,OnePlus Face Wash,Beauty,Face Wash,2174,Amazon Seller
PROD03476,Dell Dining Table,Home & Kitchen,Dining Table,30041,ITC Limited
PROD03477,Reliance Cooking Oil,Grocery,Cooking Oil,1456,
PROD03478,OnePlus Cooking Oil,Grocery,Cooking Oil,1449,ITC Limited
PROD03479,Mi Football,Sports,Football,5071,DMart
PROD03480,Prestige Biscuits,Grocery,Biscuits,1766,Flipkart Seller
PROD03481,Lenovo Academic Book,Books,Academic Book,575,Godrej Consumer
PROD03482,Apple Smart Watch,Electronics,Smart Watch,48175,DMart
PROD03483,HP Dumbbell,Sports,Dumbbell,4331,Croma
PROD03484,Apple Dumbbell,Sports,Dumbbell,13442,ITC Limited
PROD03485,Puma Badminton Racket,Sports,Badminton Racket,19407,Croma
PROD03486,Samsung Badminton Racket,Sports,Badminton Racket,7899,Tata Consumer
PROD03487,Tata Women Dress,Fashion,Women Dress,7616,ITC Limited
PROD03488,HP Rice,Grocery,Rice,641,Flipkart Seller
PROD03489,Puma Dumbbell,Sports,Dumbbell,25266,Vijay Sales
PROD03490,Apple Pressure Cooker,Home & Kitchen,Pressure Cooker,42328,Flipkart Seller
PROD03491,Tata Cooking Oil,Grocery,Cooking Oil,116,Reliance Retail
PROD03492,Bajaj Mixer Grinder,Home & Kitchen,Mixer Grinder,12670,Flipkart Seller
PROD03493,Dell Smart Watch,Electronics,Smart Watch,36182,Vijay Sales
PROD03494,Tata Sofa,Home & Kitchen,Sofa,46232,Godrej Consumer
PROD03495,Aashirvaad Dining Table,Home & Kitchen,Dining Table,25070,DMart
PROD03496,OnePlus Sofa,Home & Kitchen,Sofa,39145,Tata Consumer
PROD03497,HP Cricket Bat,Sports,Cricket Bat,1532,Tata Consumer
PROD03498,Tata Dining Table,Home & Kitchen,Dining Table,17262,Tata Consumer
PROD03499,Apple Biscuits,Grocery,Biscuits,451,Vijay Sales
PROD03500,HP Dumbbell,Sports,Dumbbell,1395,Vijay Sales
PROD03501,Prestige Headphones,Electronics,Headphones,129484,BigBasket
PROD03502,Prestige Academic Book,Books,Academic Book,1155,Flipkart Seller
PROD03503,Boat Lipstick,Beauty,Lipstick,2077,Godrej Consumer
PROD03504,Boat Face Wash,Beauty,Face Wash,2637,ITC Limited
PROD03505,Bajaj Biscuits,Grocery,Biscuits,2563,Vijay Sales
PROD03506,LG Mobile,Electronics,Mobile,12401,ITC Limited
PROD03507,Lenovo Face Wash,Beauty,Face Wash,1584,Tata Consumer
PROD03508,Aashirvaad LED Lamp,Home & Kitchen,LED Lamp,35605,Reliance Retail
PROD03509,Samsung LED Lamp,Home & Kitchen,LED Lamp,46258,ITC Limited
PROD03510,Dell Shampoo,Beauty,Shampoo,2503,Amazon Seller
PROD03511,OnePlus Smart Watch,Electronics,Smart Watch,91878,Vijay Sales
PROD03512,Prestige Laptop,Electronics,Laptop,57198,Tata Consumer
PROD03513,Tata Shampoo,Beauty,Shampoo,3272,Amazon Seller
PROD03514,Reliance Biscuits,Grocery,Biscuits,1288,Amazon Seller
PROD03515,Mi Jeans,Fashion,Jeans,7226,Tata Consumer
PROD03516,Samsung Shoes,Fashion,Shoes,1131,Amazon Seller
PROD03517,OnePlus Women Dress,Fashion,Women Dress,4910,Reliance Retail
PROD03518,Amul Lipstick,Beauty,Lipstick,3622,Reliance Retail
PROD03519,Apple Dumbbell,Sports,Dumbbell,3984,Vijay Sales
PROD03520,Nike Face Wash,Beauty,Face Wash,3674,ITC Limited
PROD03521,Prestige Badminton Racket,Sports,Badminton Racket,2635,Flipkart Seller
PROD03522,HP Dining Table,Home & Kitchen,Dining Table,26801,ITC Limited
PROD03523,Samsung Women Dress,Fashion,Women Dress,497,Amazon Seller
PROD03524,Sony Television,Electronics,Television,56515,Tata Consumer
PROD03525,Apple Dumbbell,Sports,Dumbbell,9118,Tata Consumer
PROD03526,Mi Laptop,Electronics,Laptop,113332,Flipkart Seller
PROD03527,Puma Academic Book,Books,Academic Book,979,Amazon Seller
PROD03528,Aashirvaad Pressure Cooker,Home & Kitchen,Pressure Cooker,1233,Croma
PROD03529,Tata Television,Electronics,Television,34557,ITC Limited
PROD03530,Mi Dumbbell,Sports,Dumbbell,17884,Reliance Retail
PROD03531,Boat Pressure Cooker,Home & Kitchen,Pressure Cooker,16469,Tata Consumer
PROD03532,Bajaj Cooking Oil,Grocery,Cooking Oil,2769,Tata Consumer
PROD03533,Bajaj Lipstick,Beauty,Lipstick,911,Amazon Seller
PROD03534,LG Face Wash,Beauty,Face Wash,1140,ITC Limited
PROD03535,HP Men T-Shirt,Fashion,Men T-Shirt,4505,Flipkart Seller
PROD03536,Puma Novel,Books,Novel,1843,Croma
PROD03537,Godrej Jeans,Fashion,Jeans,788,Vijay Sales
PROD03538,Aashirvaad Smart Watch,Electronics,Smart Watch,12252,DMart
PROD03539,Aashirvaad Dumbbell,Sports,Dumbbell,15239,Godrej Consumer
PROD03540,LG Cooking Oil,Grocery,Cooking Oil,2013,Godrej Consumer
PROD03541,Godrej Spices,,Spices,2696,Amazon Seller
PROD03542,Lenovo Handbag,Fashion,Handbag,2656,Tata Consumer
PROD03543,Godrej Rice,Grocery,Rice,2506,Reliance Retail
PROD03544,Apple Face Wash,Beauty,Face Wash,795,Amazon Seller
PROD03545,Amul Rice,Grocery,Rice,1186,Vijay Sales
PROD03546,Boat Sofa,Home & Kitchen,Sofa,20389,ITC Limited
PROD03547,Adidas Biography,Books,Biography,2074,ITC Limited
PROD03548,Mi Lipstick,Beauty,Lipstick,4689,Godrej Consumer
PROD03549,HP Novel,Books,Novel,1530,Flipkart Seller
PROD03550,Boat Badminton Racket,Sports,Badminton Racket,17956,ITC Limited
PROD03551,Nike Academic Book,Books,Academic Book,1248,BigBasket
PROD03552,OnePlus Tea Powder,Grocery,Tea Powder,2153,DMart
PROD03553,Puma Dining Table,Home & Kitchen,Dining Table,37594,DMart
PROD03554,Bajaj Dining Table,Home & Kitchen,Dining Table,22454,ITC Limited
PROD03555,Nike Badminton Racket,Sports,Badminton Racket,9147,Godrej Consumer
PROD03556,OnePlus Shampoo,Beauty,Shampoo,1240,BigBasket
PROD03557,Apple Jeans,Fashion,Jeans,4829,Croma
PROD03558,Mi Shoes,Fashion,Shoes,4560,Amazon Seller
PROD03559,Puma Smart Watch,Electronics,Smart Watch,58931,Godrej Consumer
PROD03560,Sony Tea Powder,Grocery,Tea Powder,2702,Tata Consumer
PROD03561,Aashirvaad Pressure Cooker,Home & Kitchen,Pressure Cooker,32241,BigBasket
PROD03562,Apple Children Book,Books,Children Book,1548,Amazon Seller
PROD03563,Prestige LED Lamp,Home & Kitchen,LED Lamp,17050,Flipkart Seller
PROD04882,Tata Lipstick,Beauty,Lipstick,645,DMart
PROD03565,HP Tea Powder,Grocery,Tea Powder,1912,ITC Limited
PROD03566,Lenovo Biography,Books,Biography,2474,Vijay Sales
PROD03567,Reliance Jeans,Fashion,Jeans,3803,Tata Consumer
PROD03568,HP Academic Book,Books,Academic Book,1940,Vijay Sales
PROD03569,LG Mixer Grinder,Home & Kitchen,Mixer Grinder,12368,Flipkart Seller
PROD03570,Reliance Mixer Grinder,Home & Kitchen,Mixer Grinder,5105,BigBasket
PROD03571,Apple Television,Electronics,Television,75363,Amazon Seller
PROD03572,Godrej Rice,Grocery,Rice,889,Reliance Retail
PROD03573,Tata Cricket Bat,Sports,Cricket Bat,4151,Croma
PROD03574,Adidas Biography,Books,Biography,1910,DMart
PROD03575,OnePlus Women Dress,Fashion,Women Dress,5245,Godrej Consumer
PROD03576,Apple Tea Powder,Grocery,Tea Powder,1498,DMart
PROD03577,Apple Men T-Shirt,Fashion,Men T-Shirt,5085,Croma
PROD03578,Sony Cooking Oil,Grocery,Cooking Oil,1619,DMart
PROD03579,Sony Academic Book,Books,Academic Book,523,Godrej Consumer
PROD03580,HP Dumbbell,Sports,Dumbbell,4581,Flipkart Seller
PROD03581,Puma Shoes,Fashion,Shoes,2282,Tata Consumer
PROD03582,Sony Novel,Books,Novel,1052,BigBasket
PROD03583,Puma Mobile,Electronics,Mobile,85869,Vijay Sales
PROD03584,Dell Children Book,Books,Children Book,1024,DMart
PROD03585,Godrej Mobile,Electronics,Mobile,121426,Tata Consumer
PROD03586,OnePlus Shoes,Fashion,Shoes,6449,Vijay Sales
PROD03587,Nike Television,Electronics,Television,58773,Tata Consumer
PROD03588,Boat Perfume,Beauty,Perfume,269,Tata Consumer
PROD03589,Dell Children Book,Books,Children Book,991,Croma
PROD03590,OnePlus Men T-Shirt,Fashion,Men T-Shirt,7156,Vijay Sales
PROD03591,Bajaj Shoes,Fashion,Shoes,2085,Croma
PROD03592,Nike Sofa,Home & Kitchen,Sofa,16803,BigBasket
PROD03593,OnePlus Shoes,Fashion,Shoes,7490,Tata Consumer
PROD03594,Puma Television,Electronics,Television,21959,Tata Consumer
PROD03595,Aashirvaad Cricket Bat,Sports,Cricket Bat,19232,Croma
PROD03596,Tata Sofa,Home & Kitchen,Sofa,32675,Vijay Sales
PROD03597,Godrej Badminton Racket,Sports,Badminton Racket,3431,Vijay Sales
PROD03598,Puma Dining Table,Home & Kitchen,Dining Table,18137,Croma
PROD03599,Sony Sofa,Home & Kitchen,Sofa,11545,DMart
PROD03600,Lenovo Spices,Grocery,Spices,2503,ITC Limited
PROD03601,Reliance Cooking Oil,Grocery,Cooking Oil,1612,Croma
PROD03602,Prestige Laptop,Electronics,Laptop,46616,Flipkart Seller
PROD03603,Nike Academic Book,Books,Academic Book,474,ITC Limited
PROD03604,LG Sofa,Home & Kitchen,Sofa,19712,Amazon Seller
PROD03605,Nike Biscuits,Grocery,Biscuits,811,DMart
PROD03606,Sony Perfume,Beauty,Perfume,4364,Flipkart Seller
PROD03607,OnePlus Men T-Shirt,Fashion,Men T-Shirt,727,Godrej Consumer
PROD03608,Adidas Football,Sports,Football,18454,Tata Consumer
PROD03609,Puma Shampoo,Beauty,Shampoo,240,DMart
PROD03610,Prestige Academic Book,Books,Academic Book,565,BigBasket
PROD03611,Apple Cooking Oil,Grocery,Cooking Oil,558,Tata Consumer
PROD03612,Sony Biography,Books,Biography,775,ITC Limited
PROD03613,Tata Women Dress,Fashion,Women Dress,2966,Amazon Seller
PROD03614,Lenovo Tea Powder,Grocery,Tea Powder,134,ITC Limited
PROD03615,Aashirvaad Academic Book,Books,Academic Book,702,Amazon Seller
PROD03616,LG Headphones,Electronics,Headphones,39679,DMart
PROD03617,Amul Spices,Grocery,Spices,2400,BigBasket
PROD03618,Dell Shampoo,Beauty,Shampoo,1534,Flipkart Seller
PROD03619,Sony Football,Sports,Football,21475,Godrej Consumer
PROD03620,Prestige Rice,Grocery,Rice,1595,Amazon Seller
PROD03621,Dell Smart Watch,Electronics,Smart Watch,143646,Tata Consumer
PROD03622,Apple Badminton Racket,Sports,Badminton Racket,18242,Vijay Sales
PROD03623,Lenovo Children Book,Books,Children Book,1599,Godrej Consumer
PROD03624,Nike Children Book,Books,Children Book,2294,Vijay Sales
PROD03625,HP Handbag,Fashion,Handbag,1334,Reliance Retail
PROD04345,Aashirvaad LED Lamp,Home & Kitchen,LED Lamp,49819,ITC Limited
PROD03627,Godrej Television,Electronics,Television,105289,Vijay Sales
PROD03628,Tata Dining Table,Home & Kitchen,Dining Table,21114,Tata Consumer
PROD03629,Bajaj Men T-Shirt,Fashion,Men T-Shirt,3867,Amazon Seller
PROD03630,Adidas Shampoo,Beauty,Shampoo,3346,DMart
PROD03631,Puma Men T-Shirt,Fashion,Men T-Shirt,7702,Tata Consumer
PROD03632,Aashirvaad Sofa,Home & Kitchen,Sofa,31062,Tata Consumer
PROD03633,Dell Pressure Cooker,Home & Kitchen,Pressure Cooker,9046,Vijay Sales
